	0
R_24_25DHVITD3tm	1.0359730772890104e-06
R_25HVITD3t	0.008848678500042012
R_COAtl	0.008527474647734914
R_EX_5adtststerone_e	6.0828485397291433e-05
R_EX_5adtststerones_e	5.8988823728126546e-05
R_EX_5fthf_e	0.0
R_EX_5htrp_e	0.0004241610845072328
R_EX_5mthf_e	0.0696895401128488
R_EX_5thf_e	0.0
R_EX_6dhf_e	0.0
R_24_25VITD3Hm	1.0359730772890104e-06
R_24NPHte	6.2859605715059885e-09
R_10FTHF7GLUtl	0.002913514228033523
R_10FTHFtm	-0.05485758116472335
R_11DOCRTSLtr	-6.480627107452452e-07
R_13DAMPPOX	0.000721055223718209
R_24_25DHVITD2t	0.005915459316955667
R_24_25DHVITD2tm	0.005915459316955667
R_24_25DHVITD3t	0.003096045326322498
R_25VITD2Hm	0.004760754030222838
R_2AMACHYD	3.5207218496497805e-06
R_2AMACSULT	0.0016495085144357855
R_2AMADPTm	0.0001921259880178388
R_2MCITt	0.003947693361685642
R_2OXOADOXm	0.0179352508497438
R_2OXOADPTm	0.001212123939404469
R_34DHPHEt	-0.019731395455073873
R_34DHXMANDACOX	0.06373571279465554
R_34HPLFM	0.06008230980778633
R_3AIBtm	0.005837697796277676
R_3HAO	0.0005195574318739508
R_3MOBt2im	0.023824052136956264
R_3MOPt2im	0.024239657679358442
R_3MOXTYROX	1.2088155012191676e-05
R_3SALAOX	3.939623350666277e-08
R_42A12BOOX	3.7196323227897655e-06
R_4HBZCOAFm	0.031470866512819363
R_4HBZFm	0.031470866512819363
R_4HDEBRISOQUINEte	-9.124875618993222e-09
R_4HOXPACDOX_NADP	-0.0636191867730701
R_4MOPt2im	0.030153196709614357
R_4MPTNLte	0.0006026531997906093
R_4NPHSULT	2.4034037579568722e-08
R_4PYRDX	0.0016101078954642485
R_5ADTSTSTERONEGLCtr	-1.241248828950936e-05
R_5ADTSTSTERONESULT	5.676329671576041e-06
R_5ADTSTSTERONEte	-6.082848539729069e-05
R_5FTHFt2_1	8.57843182600071e-09
R_5HOXINOXDA	4.9428245490120015e-05
R_5THFtl	0.0024398082920513175
R_5THFtm	6.795529695442955e-05
R_7DHCHSTEROLtr	-0.11029325160143857
R_7DHFtm	0.001688667750272512
R_A4GALTc	0.0009662224274954287
R_A4GALTg	0.0031230761466471382
R_A4GNT2g	0.0
R_AACTtm	0.11836508221707312
R_ABO1g	2.559011910616882e-07
R_ABO4g	1.0332141408882576e-06
R_ABO5g	1.0332141408882578e-06
R_ABO6g	3.0089651930978375e-07
R_ABO7g	3.0089651930978385e-07
R_ABO9g	3.303254672217784e-08
R_ABTArm	-0.006420248240482577
R_ABTt	-0.015137301136764012
R_ABUTt2rL	0.04949223601268126
R_ACACT10m	-0.07134634932609174
R_ACACT5p	0.026504977551176267
R_ACACT8p	0.026198843373946942
R_ACACT9p	0.02696403165261727
R_ACALDtr	0.00015892326333549756
R_ACALDtx	-8.255070807483555e-09
R_ACCOALm	0.0332942228518594
R_ACCOAtr	-0.03819851297367974
R_ACETONEt2	-0.08480240004817793
R_ACGAGBSIDEtl	2.0171023607795657e-06
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	-3.0089651931186623e-07
