	0
R_24_25DHVITD3tm	9.158187749549775e-06
R_25HVITD3t	0.007094639181768987
R_COAtl	0.008689518101208535
R_EX_5adtststerone_e	2.12976001415041e-06
R_EX_5adtststerones_e	1.7128280738681738e-06
R_EX_5fthf_e	0.0
R_EX_5htrp_e	0.00037933101558264136
R_EX_5mthf_e	0.044246607084670736
R_EX_5thf_e	9.123184886965148e-09
R_EX_6dhf_e	0.0
R_24_25VITD3Hm	9.158187749549775e-06
R_24NPHte	-1.2166132601354462e-08
R_10FTHF7GLUtl	0.003928533420480444
R_10FTHFtm	-0.052108618017260175
R_11DOCRTSLtr	2.313285979438362e-09
R_13DAMPPOX	0.0010834116204606924
R_24_25DHVITD2t	0.007153214458010357
R_24_25DHVITD2tm	0.007153214458010357
R_24_25DHVITD3t	0.0023147500899554085
R_25VITD2Hm	0.001103062916603597
R_2AMACHYD	9.75588287003259e-06
R_2AMACSULT	0.0022126750706221404
R_2AMADPTm	0.0014186456231189625
R_2MCITt	0.0030644828767073945
R_2OXOADOXm	0.008839217666404305
R_2OXOADPTm	-0.0011072299889972985
R_34DHPHEt	-0.008355601601538067
R_34DHXMANDACOX	0.07209466365065807
R_34HPLFM	0.04679232955802115
R_3AIBtm	0.007084533143297694
R_3HAO	2.0993953192963246e-07
R_3MOBt2im	0.003940364923729244
R_3MOPt2im	0.00374302044780151
R_3MOXTYROX	8.342494030255086e-07
R_3SALAOX	0.0
R_42A12BOOX	3.1691587212041623e-07
R_4HBZCOAFm	0.023266730379042356
R_4HBZFm	0.023266730379042356
R_4HDEBRISOQUINEte	-8.940670898072156e-09
R_4HOXPACDOX_NADP	-0.10530938225891018
R_4MOPt2im	0.005614656820533699
R_4MPTNLte	0.00011305425676089165
R_4NPHSULT	6.251652309908627e-09
R_4PYRDX	0.006825815672853054
R_5ADTSTSTERONEGLCtr	-2.955567561524486e-08
R_5ADTSTSTERONESULT	8.008534193020294e-06
R_5ADTSTSTERONEte	-2.1297600141523265e-06
R_5FTHFt2_1	9.19186637915459e-09
R_5HOXINOXDA	5.230677212019576e-05
R_5THFtl	0.0017561639125022843
R_5THFtm	2.644906042489382e-05
R_7DHCHSTEROLtr	-0.10689363736914734
R_7DHFtm	0.001601679882939664
R_A4GALTc	0.0030740929103479147
R_A4GALTg	0.004618066822201104
R_A4GNT2g	0.0
R_AACTtm	0.11158889740208232
R_ABO1g	0.0
R_ABO4g	0.0
R_ABO5g	0.0
R_ABO6g	0.0
R_ABO7g	0.0
R_ABO9g	0.0
R_ABTArm	-0.010224775486571582
R_ABTt	-0.01085346483450472
R_ABUTt2rL	0.04881069651920795
R_ACACT10m	-0.06023459931458364
R_ACACT5p	0.034015019756605494
R_ACACT8p	0.03129988444580741
R_ACACT9p	0.027195726423316836
R_ACALDtr	7.263671487900414e-08
R_ACALDtx	-8.334658907482861e-09
R_ACCOALm	0.002375559812235145
R_ACCOAtr	-0.06654931813112071
R_ACETONEt2	-0.043442661807820526
R_ACGAGBSIDEtl	-8.310640439712635e-09
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	7.928802905898813e-09
R_ACGALtlg	-0.004617986243082239
R_ACGAMK	0.007648301459642389
R_ACGAMPM	0.10371284358990232
R_ACGAMtly	0.05676014638612212
R_ACGBGBSIDEtl	0.004617986243082239
R_ACHtn	1.5777381922738032e-06
R_ACHVESSEC_1	0.0
R_ACN13ACNGALGBSIDEtg	8.670196643967287e-10
