	0
R_24_25DHVITD3tm	4.4882834413362374e-05
R_25HVITD3t	0.005124511532480636
R_COAtl	0.005091779114340833
R_EX_5adtststerone_e	1.0821861815770968e-06
R_EX_5adtststerones_e	1.3581237970255588e-06
R_EX_5fthf_e	0.0
R_EX_5htrp_e	0.0007603830870317649
R_EX_5mthf_e	0.07830750603197445
R_EX_5thf_e	0.0
R_EX_6dhf_e	0.0
R_24_25VITD3Hm	4.4882834413362374e-05
R_24NPHte	-4.206418158236858e-09
R_10FTHF7GLUtl	0.0036600907324742106
R_10FTHFtm	-0.03955271085507606
R_11DOCRTSLtr	-1.3185486452682582e-09
R_13DAMPPOX	0.000778854526060984
R_24_25DHVITD2t	0.007295807785371623
R_24_25DHVITD2tm	0.007295807785371623
R_24_25DHVITD3t	0.0015428627471246734
R_25VITD2Hm	0.0003300561641906563
R_2AMACHYD	1.0670271519806196e-05
R_2AMACSULT	0.0029116867216599698
R_2AMADPTm	0.0002316152669674533
R_2MCITt	0.003662056844596001
R_2OXOADOXm	0.005064790374338534
R_2OXOADPTm	0.0015724518938222513
R_34DHPHEt	-0.02665119225026929
R_34DHXMANDACOX	0.0188396470445287
R_34HPLFM	0.03873160412976619
R_3AIBtm	0.011431802657453485
R_3HAO	1.0924558890130113e-05
R_3MOBt2im	0.03365283531272357
R_3MOPt2im	0.034031071708744046
R_3MOXTYROX	1.0903035581480273e-07
R_3SALAOX	2.8848354912620765e-08
R_42A12BOOX	4.290013465843368e-08
R_4HBZCOAFm	0.014344178276980766
R_4HBZFm	0.014344178276980766
R_4HDEBRISOQUINEte	-9.214192200901472e-09
R_4HOXPACDOX_NADP	-0.022437201523797884
R_4MOPt2im	0.04176607049309464
R_4MPTNLte	0.00011461681442835603
R_4NPHSULT	1.4427372706259566e-08
R_4PYRDX	0.0009062615368679506
R_5ADTSTSTERONEGLCtr	-3.854528635161003e-08
R_5ADTSTSTERONESULT	1.3701005882305163e-05
R_5ADTSTSTERONEte	-1.0821861815696332e-06
R_5FTHFt2_1	7.552589109671715e-11
R_5HOXINOXDA	1.406045597297962e-05
R_5THFtl	0.0012989157765914347
R_5THFtm	2.2950276615625837e-05
R_7DHCHSTEROLtr	-0.09947678961317769
R_7DHFtm	0.0011518453587006905
R_A4GALTc	0.024118599057472007
R_A4GALTg	0.005592685294221415
R_A4GNT2g	0.0
R_AACTtm	0.135455222364881
R_ABO1g	0.0
R_ABO4g	0.0
R_ABO5g	0.0
R_ABO6g	0.0
R_ABO7g	0.0
R_ABO9g	0.0
R_ABTArm	-0.021819724148251167
R_ABTt	-0.009320613845449426
R_ABUTt2rL	0.031097819849568623
R_ACACT10m	-0.06531671039565712
R_ACACT5p	0.035074710824902114
R_ACACT8p	0.02945312390211941
R_ACACT9p	0.026195704897879785
R_ACALDtr	8.414002915235752e-08
R_ACALDtx	-8.792526554057822e-09
R_ACCOALm	0.0016237444527306885
R_ACCOAtr	-0.005422406534722618
R_ACETONEt2	-0.057154880420372534
R_ACGAGBSIDEtl	7.285749455132606e-07
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	7.996753856320815e-09
R_ACGALtlg	-0.005591813720844066
