	0
R_24_25DHVITD3tm	3.168968945134605e-05
R_25HVITD3t	0.00804290683825645
R_COAtl	0.008057911724807132
R_EX_5adtststerone_e	7.846367950191848e-06
R_EX_5adtststerones_e	3.83090881788323e-06
R_EX_5fthf_e	0.0
R_EX_5htrp_e	0.0016569163953980015
R_EX_5mthf_e	0.08338137783350573
R_EX_5thf_e	7.984285176334043e-11
R_EX_6dhf_e	0.0
R_24_25VITD3Hm	3.168968945134605e-05
R_24NPHte	-3.5607200243870096e-09
R_10FTHF7GLUtl	0.0046362265755607625
R_10FTHFtm	-0.049725725419863254
R_11DOCRTSLtr	9.616189955430343e-09
R_13DAMPPOX	0.0029611912108587677
R_24_25DHVITD2t	0.010494084480889017
R_24_25DHVITD2tm	0.010494084480889017
R_24_25DHVITD3t	0.0027885824011176096
R_25VITD2Hm	0.0015579891419757485
R_2AMACHYD	6.654594985791823e-06
R_2AMACSULT	0.001417975365504032
R_2AMADPTm	0.0007370811561735085
R_2MCITt	0.003005485374457176
R_2OXOADOXm	0.007182743732670808
R_2OXOADPTm	0.0021282252970262704
R_34DHPHEt	-0.015795615959949418
R_34DHXMANDACOX	0.007020511764892077
R_34HPLFM	0.04516505769339933
R_3AIBtm	0.008972804461888638
R_3HAO	2.4375115544815045e-06
R_3MOBt2im	0.008816573593439944
R_3MOPt2im	0.009069322009128107
R_3MOXTYROX	0.0
R_3SALAOX	0.0
R_42A12BOOX	0.0
R_4HBZCOAFm	0.02092101442651502
R_4HBZFm	0.02092101442651502
R_4HDEBRISOQUINEte	-7.865987014521458e-09
R_4HOXPACDOX_NADP	-0.015723648866435666
R_4MOPt2im	0.011750215529721395
R_4MPTNLte	0.00012913987948323657
R_4NPHSULT	1.362128186375982e-08
R_4PYRDX	0.0008798830348193129
R_5ADTSTSTERONEGLCtr	-4.428152464153179e-08
R_5ADTSTSTERONESULT	3.688481570495598e-06
R_5ADTSTSTERONEte	-7.846367950190003e-06
R_5FTHFt2_1	4.02486310946415e-09
R_5HOXINOXDA	7.578748105449221e-07
R_5THFtl	0.0017538531827033536
R_5THFtm	5.340194706493958e-05
R_7DHCHSTEROLtr	-0.10889314077833992
R_7DHFtm	0.0020144487275804
R_A4GALTc	0.014180485275539242
R_A4GALTg	0.0020984561367578037
R_A4GNT2g	0.0
R_AACTtm	0.14107543973829575
R_ABO1g	0.0
R_ABO4g	0.0
R_ABO5g	0.0
R_ABO6g	0.0
R_ABO7g	0.0
R_ABO9g	0.0
R_ABTArm	-0.013011438841370914
R_ABTt	-0.011273063936136855
R_ABUTt2rL	0.0496670946056908
R_ACACT10m	-0.05928433230100161
R_ACACT5p	0.022799029727109548
R_ACACT8p	0.023114147330669296
R_ACACT9p	0.021212947422721895
R_ACALDtr	7.845163156801338e-05
R_ACALDtx	-8.507466522922336e-09
R_ACCOALm	0.006801331169446912
R_ACCOAtr	-0.06228233408620827
R_ACETONEt2	-0.03621486404622207
R_ACGAGBSIDEtl	-2.62607555145955e-09
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	9.203686673897593e-09
R_ACGALtlg	-0.0020984551276636704
R_ACGAMK	0.004338887316088147
R_ACGAMPM	0.10771593214452356
R_ACGAMtly	0.05748763041032767
R_ACGBGBSIDEtl	0.0020984551276636704
R_ACHtn	1.740075711673117e-06
R_ACHVESSEC_1	2.199980664617301e-07
R_ACN13ACNGALGBSIDEtg	1.3337276977276602e-09
R_ACNACNGAL14ACGLCGALGLUSIDEtg	-9.83509759744372e-09
R_ACNACNGALGBSIDEtg	7.249348829563296e-09
R_ACNAMlt	-0.008611218420797179
R_ACNAMtn	0.028783424617392167
R_ACNGALACGLCGAL14ACGLCGALGLUSIDEte	-8.284663567670325e-08
R_ACNML	-0.005564274848901707
R_ACOAD10m	0.002189995752942988
R_ACOAD8m	0.00011090834694050099
R_ACOAD9m	0.013754600456021109
R_ACOAO7p	0.007474084909481516
R_ACODA	0.0
R_ACONTm	0.25707597427667356
R_ACP1_FMN	0.026174705749888876
R_ACS2	2.9143473444766554e-05
R_ACSRTNMT	2.0147685271244495e-06
R_ACt2r	-0.06307050863549024
R_ADEt	-0.055674782407489104
R_ADK3	5.365965862686096e-05
R_ADK3m	0.07246146728513997
R_ADKd	-0.0003172263340308405
R_ADMDC	0.030114908964552864
R_ADNt4	4.0950258906459896e-05
R_ADNtl	0.012121243204411943
R_ADNtm	0.09302922568204947
R_ADPMAN	6.899449326040971e-09
R_ADPRIBt	0.0
R_ADRNCOAtx	0.00972008622465731
R_ADRNCRNt	0.0065748890316018604
R_ADSL2r	0.002835522720917028
R_AG13T16g	6.020152306394051e-05
R_AG13T18g	6.02015230639409e-05
R_AG13T2g	0.0004326854389292871
R_AGMTm	7.595017654746301e-06
R_AGTim	1.0403890078505009e-05
R_AHANDROSTANGLCte	9.811431517904805e-09
R_AHEXASE2ly	9.984291845294456e-09
R_AIRCr	0.0028355227209170275
R_AKGMALtm	0.03423326266372673
R_AKGt4_3	-0.008372947045125511
R_AKR1C41	0.0
R_AKR1D	0.0
R_ALAGLYexR	-8.656974848919463e-06
R_ALASERNaEx	0.09348311909386643
R_ALASm	0.2608250715430249
