	0
R_24_25DHVITD3tm	1.3262909389228753e-06
R_25HVITD3t	0.008137826617942013
R_COAtl	0.007518962317413322
R_EX_5adtststerone_e	2.359997319724764e-07
R_EX_5adtststerones_e	2.743216153909404e-07
R_EX_5fthf_e	0.0
R_EX_5htrp_e	0.0009651971534107635
R_EX_5mthf_e	0.0636131451316341
R_EX_5thf_e	0.0
R_EX_6dhf_e	0.0
R_24_25VITD3Hm	1.3262909389228753e-06
R_24NPHte	2.1162285673836934e-09
R_10FTHF7GLUtl	0.004828179524755093
R_10FTHFtm	-0.047826058287864015
R_11DOCRTSLtr	-4.64492336260669e-09
R_13DAMPPOX	0.0024534899007867066
R_24_25DHVITD2t	0.005205640253785606
R_24_25DHVITD2tm	0.005205640253785606
R_24_25DHVITD3t	0.0027862443729604284
R_25VITD2Hm	0.0015091626472987347
R_2AMACHYD	1.2490479860068196e-05
R_2AMACSULT	0.004192279118712869
R_2AMADPTm	0.00039418303642700165
R_2MCITt	0.003869032911226769
R_2OXOADOXm	0.010185142129286848
R_2OXOADPTm	-0.0016452966741810605
R_34DHPHEt	-0.03693390754546618
R_34DHXMANDACOX	0.05872310984407536
R_34HPLFM	0.04364998201366147
R_3AIBtm	0.010700890120502083
R_3HAO	3.563846654602375e-05
R_3MOBt2im	0.006665752143517575
R_3MOPt2im	0.006773715922957758
R_3MOXTYROX	1.9310797205615086e-08
R_3SALAOX	9.145818286262733e-07
R_42A12BOOX	1.0062001037748268e-06
R_4HBZCOAFm	0.023058049049714244
R_4HBZFm	0.023058049049714244
R_4HDEBRISOQUINEte	-9.52293052747244e-09
R_4HOXPACDOX_NADP	-0.09413107450454239
R_4MOPt2im	0.009449128710210381
R_4MPTNLte	9.921952368527331e-06
R_4NPHSULT	2.0772652261930276e-08
R_4PYRDX	0.0008636314976890159
R_5ADTSTSTERONEGLCtr	-7.46938776108319e-09
R_5ADTSTSTERONESULT	3.5245578837836236e-05
R_5ADTSTSTERONEte	-2.3599973197896418e-07
R_5FTHFt2_1	6.673611274710112e-09
R_5HOXINOXDA	3.641059997117755e-05
R_5THFtl	0.0018489600120687886
R_5THFtm	5.763459642254796e-05
R_7DHCHSTEROLtr	-0.11378406297123018
R_7DHFtm	0.002224915100901886
R_A4GALTc	0.006031749463257186
R_A4GALTg	0.0012550541227695422
R_A4GNT2g	0.0
R_AACTtm	0.14240320833654038
R_ABO1g	0.0
R_ABO4g	0.0
R_ABO5g	0.0
R_ABO6g	0.0
R_ABO7g	0.0
R_ABO9g	0.0
R_ABTArm	-0.01180124625312135
R_ABTt	-0.010492861398324118
R_ABUTt2rL	0.050774535286447334
R_ACACT10m	-0.0625247653356199
R_ACACT5p	0.016883085794877326
R_ACACT8p	0.018805991833941497
R_ACACT9p	0.02027470841457681
R_ACALDtr	7.841911350323083e-06
R_ACALDtx	-8.737211135145806e-09
R_ACCOALm	0.007883829473268997
R_ACCOAtr	-0.05954640556936551
R_ACETONEt2	-0.03532221002992622
R_ACGAGBSIDEtl	-8.033252937855728e-09
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	9.218109622843862e-09
R_ACGALtlg	-0.0012550579323265948
R_ACGAMK	0.0015629186558731654
R_ACGAMPM	0.10468037749399897
R_ACGAMtly	0.05871981643323516
R_ACGBGBSIDEtl	0.0012550579323265948
R_ACHtn	1.7932831831851681e-06
R_ACHVESSEC_1	4.5820899536959664e-08
R_ACN13ACNGALGBSIDEtg	2.7906578853320596e-09
R_ACNACNGAL14ACGLCGALGLUSIDEtg	-9.860542424244834e-09
R_ACNACNGALGBSIDEtg	4.333057426753051e-09
R_ACNAMlt	-0.00492003080820206
R_ACNAMtn	0.028758497467307784
R_ACNGALACGLCGAL14ACGLCGALGLUSIDEte	-3.6830897040540655e-08
R_ACNML	-0.007819128838750938
R_ACOAD10m	0.0017490069386930857
R_ACOAD8m	0.0007896089829677478
R_ACOAD9m	0.01008708391630188
R_ACOAO7p	0.0041163922428392105
R_ACODA	0.0
R_ACONTm	0.2266160695532674
R_ACP1_FMN	0.02580300633616639
R_ACS2	3.0414000176771613e-05
R_ACSRTNMT	4.974071759948128e-05
R_ACt2r	-0.0313851477247266
R_ADEt	-0.06256836062694981
R_ADK3	0.00026206791682591114
R_ADK3m	0.047595762954827994
R_ADKd	-0.004068291952175968
R_ADMDC	0.029256474379160163
R_ADNt4	0.027590193741524313
R_ADNtl	0.01198064597654911
R_ADNtm	0.1098416341562489
R_ADPMAN	5.827351758136024e-09
