	0
R_24_25DHVITD3tm	3.0503012923024317e-05
R_25HVITD3t	0.007606312716397456
R_COAtl	0.008974675536131266
R_EX_5adtststerone_e	5.09199547963666e-06
R_EX_5adtststerones_e	6.355000198378663e-06
R_EX_5fthf_e	0.0
R_EX_5htrp_e	0.000716359448134608
R_EX_5mthf_e	0.0656845342097854
R_EX_5thf_e	0.0
R_EX_6dhf_e	0.0
R_24_25VITD3Hm	3.0503012923024317e-05
R_24NPHte	-1.328564991354142e-08
R_10FTHF7GLUtl	0.004707960062010768
R_10FTHFtm	-0.03593139146881798
R_11DOCRTSLtr	4.8980603878368e-09
R_13DAMPPOX	0.0006979846716064549
R_24_25DHVITD2t	0.010510035406420305
R_24_25DHVITD2tm	0.010510035406420305
R_24_25DHVITD3t	0.0025858974705226818
R_25VITD2Hm	0.0019712670189514082
R_2AMACHYD	0.00010160361387957389
R_2AMACSULT	0.0032728928820310635
R_2AMADPTm	0.002224938118480031
R_2MCITt	0.0021897670046388956
R_2OXOADOXm	0.03598669223405667
R_2OXOADPTm	-0.02578663513246114
R_34DHPHEt	-0.027583169729499413
R_34DHXMANDACOX	0.1479803618935684
R_34HPLFM	0.051134197509915325
R_3AIBtm	0.011259969285839055
R_3HAO	1.8692441841157405e-05
R_3MOBt2im	0.024965759463635436
R_3MOPt2im	0.02687734718742844
R_3MOXTYROX	1.8447449457078476e-06
R_3SALAOX	2.1245838358454127e-07
R_42A12BOOX	4.1630150584105734e-07
R_4HBZCOAFm	0.021867458079912295
R_4HBZFm	0.021867458079912295
R_4HDEBRISOQUINEte	-8.682149985062004e-09
R_4HOXPACDOX_NADP	-0.17859433292029636
R_4MOPt2im	0.030850642149549582
R_4MPTNLte	0.0005497780254606482
R_4NPHSULT	5.406587241500938e-09
R_4PYRDX	0.0014852985945705006
R_5ADTSTSTERONEGLCtr	-3.483270788473547e-08
R_5ADTSTSTERONESULT	8.734851752295376e-06
R_5ADTSTSTERONEte	-5.091995479641898e-06
R_5FTHFt2_1	9.244919663142781e-09
R_5HOXINOXDA	0.001650967741072007
R_5THFtl	0.0017849730618083638
R_5THFtm	5.806734330975894e-05
R_7DHCHSTEROLtr	-0.11799895478858052
R_7DHFtm	0.0018470667986293459
R_A4GALTc	0.00367025936865431
R_A4GALTg	0.006060600328911924
R_A4GNT2g	0.0
R_AACTtm	0.14015796209737524
R_ABO1g	2.884763326859844e-07
R_ABO4g	1.0759767992752903e-06
R_ABO5g	1.0759767992752914e-06
R_ABO6g	2.6393858630118377e-07
R_ABO7g	2.6393858630118424e-07
R_ABO9g	1.4761346284117888e-08
R_ABTArm	-0.00977401756110624
R_ABTt	-0.010306490298831388
R_ABUTt2rL	0.037172363326076666
R_ACACT10m	-0.05135171053678583
R_ACACT5p	0.032451782149709625
R_ACACT8p	0.029668692419240045
R_ACACT9p	0.02550095231399304
R_ACALDtr	1.5325967515911199e-07
R_ACALDtx	-8.644447685446366e-09
R_ACCOALm	0.002701389218052606
R_ACCOAtr	-0.030388201074421334
R_ACETONEt2	-0.06765714920860277
R_ACGAGBSIDEtl	-8.28339692671154e-09
R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	-2.639385862923671e-07
R_ACGALtlg	-0.006060455008214075
R_ACGAMK	0.0015199016355505655
R_ACGAMPM	0.09654134836839534
R_ACGAMtly	0.05952456937255893
R_ACGBGBSIDEtl	0.006060455008214075
R_ACHtn	1.8367029364779741e-06
R_ACHVESSEC_1	0.0
R_ACN13ACNGALGBSIDEtg	6.173351135840832e-10
R_ACNACNGAL14ACGLCGALGLUSIDEtg	-9.839507389419744e-09
R_ACNACNGALGBSIDEtg	8.676884127867268e-09
R_ACNAMlt	-0.00822850462124089
R_ACNAMtn	0.028258459977721397
R_ACNGALACGLCGAL14ACGLCGALGLUSIDEte	4.613493129190793e-09
R_ACNML	-0.010079619850498031
R_ACOAD10m	4.990304732685729e-06
R_ACOAD8m	0.0006377285775295388
R_ACOAD9m	0.0003407848648448292
R_ACOAO7p	0.004800510490451161
R_ACODA	0.0
R_ACONTm	0.2545352762590137
R_ACP1_FMN	0.01415367690932903
R_ACS2	1.93137775960705e-05
R_ACSRTNMT	1.089311571169208e-05
R_ACt2r	-0.047217691987588406
R_ADEt	-0.07223784960727395
